id	name	type	parentshortcut	opshortcut	path	relPath	parentPath	wirePath	depth	tags	isCOMP	nodeX	nodeY	nodeWidth	nodeHeight	dockId	recursiveChildren
9530	boton_tags_2	buttonCOMP			/project2/elec_tags_container3/boton_tags_2	project2/elec_tags_container3/boton_tags_2	/project2/elec_tags_container3	boton_tags_2	3		1	755	-217	160	134	-1	5
9532	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_2/par1	project2/elec_tags_container3/boton_tags_2/par1			4		0	130	220	130	90	-1	0
9533	text	textCOMP			/project2/elec_tags_container3/boton_tags_2/text	project2/elec_tags_container3/boton_tags_2/text	/project2/elec_tags_container3/boton_tags_2	text	4		1	130	74	113	96	-1	0
9534	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_2/parexec1	project2/elec_tags_container3/boton_tags_2/parexec1			4		0	130	-50	128	66	-1	0
9535	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_2/panelexec1	project2/elec_tags_container3/boton_tags_2/panelexec1			4		0	310	-50	126	62	-1	0
9536	boton_tags_3	buttonCOMP			/project2/elec_tags_container3/boton_tags_3	project2/elec_tags_container3/boton_tags_3	/project2/elec_tags_container3	boton_tags_3	3		1	1005	-217	160	134	-1	5
9538	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_3/par1	project2/elec_tags_container3/boton_tags_3/par1			4		0	130	220	130	90	-1	0
9539	text	textCOMP			/project2/elec_tags_container3/boton_tags_3/text	project2/elec_tags_container3/boton_tags_3/text	/project2/elec_tags_container3/boton_tags_3	text	4		1	130	74	113	96	-1	0
9540	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_3/parexec1	project2/elec_tags_container3/boton_tags_3/parexec1			4		0	130	-50	128	66	-1	0
9541	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_3/panelexec1	project2/elec_tags_container3/boton_tags_3/panelexec1			4		0	310	-50	126	62	-1	0
9542	boton_tags_4	buttonCOMP			/project2/elec_tags_container3/boton_tags_4	project2/elec_tags_container3/boton_tags_4	/project2/elec_tags_container3	boton_tags_4	3		1	1255	-217	160	134	-1	5
9544	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_4/par1	project2/elec_tags_container3/boton_tags_4/par1			4		0	130	220	130	90	-1	0
9545	text	textCOMP			/project2/elec_tags_container3/boton_tags_4/text	project2/elec_tags_container3/boton_tags_4/text	/project2/elec_tags_container3/boton_tags_4	text	4		1	130	74	113	96	-1	0
9546	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_4/parexec1	project2/elec_tags_container3/boton_tags_4/parexec1			4		0	130	-50	128	66	-1	0
9547	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_4/panelexec1	project2/elec_tags_container3/boton_tags_4/panelexec1			4		0	310	-50	126	62	-1	0
9548	boton_tags_5	buttonCOMP			/project2/elec_tags_container3/boton_tags_5	project2/elec_tags_container3/boton_tags_5	/project2/elec_tags_container3	boton_tags_5	3		1	1505	-217	160	134	-1	5
9550	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_5/par1	project2/elec_tags_container3/boton_tags_5/par1			4		0	130	220	130	90	-1	0
9551	text	textCOMP			/project2/elec_tags_container3/boton_tags_5/text	project2/elec_tags_container3/boton_tags_5/text	/project2/elec_tags_container3/boton_tags_5	text	4		1	130	74	113	96	-1	0
9552	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_5/parexec1	project2/elec_tags_container3/boton_tags_5/parexec1			4		0	130	-50	128	66	-1	0
9553	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_5/panelexec1	project2/elec_tags_container3/boton_tags_5/panelexec1			4		0	310	-50	126	62	-1	0
9554	boton_tags_6	buttonCOMP			/project2/elec_tags_container3/boton_tags_6	project2/elec_tags_container3/boton_tags_6	/project2/elec_tags_container3	boton_tags_6	3		1	1755	-217	160	134	-1	5
9556	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_6/par1	project2/elec_tags_container3/boton_tags_6/par1			4		0	130	220	130	90	-1	0
9557	text	textCOMP			/project2/elec_tags_container3/boton_tags_6/text	project2/elec_tags_container3/boton_tags_6/text	/project2/elec_tags_container3/boton_tags_6	text	4		1	130	74	113	96	-1	0
9558	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_6/parexec1	project2/elec_tags_container3/boton_tags_6/parexec1			4		0	130	-50	128	66	-1	0
9559	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_6/panelexec1	project2/elec_tags_container3/boton_tags_6/panelexec1			4		0	310	-50	126	62	-1	0
9560	boton_tags_7	buttonCOMP			/project2/elec_tags_container3/boton_tags_7	project2/elec_tags_container3/boton_tags_7	/project2/elec_tags_container3	boton_tags_7	3		1	505	-442	160	134	-1	5
9562	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_7/par1	project2/elec_tags_container3/boton_tags_7/par1			4		0	130	220	130	90	-1	0
9563	text	textCOMP			/project2/elec_tags_container3/boton_tags_7/text	project2/elec_tags_container3/boton_tags_7/text	/project2/elec_tags_container3/boton_tags_7	text	4		1	130	74	113	96	-1	0
9564	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_7/parexec1	project2/elec_tags_container3/boton_tags_7/parexec1			4		0	130	-50	128	66	-1	0
9565	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_7/panelexec1	project2/elec_tags_container3/boton_tags_7/panelexec1			4		0	310	-50	126	62	-1	0
9566	boton_tags_8	buttonCOMP			/project2/elec_tags_container3/boton_tags_8	project2/elec_tags_container3/boton_tags_8	/project2/elec_tags_container3	boton_tags_8	3		1	755	-442	160	134	-1	5
9568	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_8/par1	project2/elec_tags_container3/boton_tags_8/par1			4		0	130	220	130	90	-1	0
9569	text	textCOMP			/project2/elec_tags_container3/boton_tags_8/text	project2/elec_tags_container3/boton_tags_8/text	/project2/elec_tags_container3/boton_tags_8	text	4		1	130	74	113	96	-1	0
9570	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_8/parexec1	project2/elec_tags_container3/boton_tags_8/parexec1			4		0	130	-50	128	66	-1	0
9571	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_8/panelexec1	project2/elec_tags_container3/boton_tags_8/panelexec1			4		0	310	-50	126	62	-1	0
9572	boton_tags_9	buttonCOMP			/project2/elec_tags_container3/boton_tags_9	project2/elec_tags_container3/boton_tags_9	/project2/elec_tags_container3	boton_tags_9	3		1	1005	-442	160	134	-1	5
9574	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_9/par1	project2/elec_tags_container3/boton_tags_9/par1			4		0	130	220	130	90	-1	0
9575	text	textCOMP			/project2/elec_tags_container3/boton_tags_9/text	project2/elec_tags_container3/boton_tags_9/text	/project2/elec_tags_container3/boton_tags_9	text	4		1	130	74	113	96	-1	0
9576	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_9/parexec1	project2/elec_tags_container3/boton_tags_9/parexec1			4		0	130	-50	128	66	-1	0
9577	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_9/panelexec1	project2/elec_tags_container3/boton_tags_9/panelexec1			4		0	310	-50	126	62	-1	0
9578	boton_tags_10	buttonCOMP			/project2/elec_tags_container3/boton_tags_10	project2/elec_tags_container3/boton_tags_10	/project2/elec_tags_container3	boton_tags_10	3		1	1255	-442	160	134	-1	5
9580	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_10/par1	project2/elec_tags_container3/boton_tags_10/par1			4		0	130	220	130	90	-1	0
9581	text	textCOMP			/project2/elec_tags_container3/boton_tags_10/text	project2/elec_tags_container3/boton_tags_10/text	/project2/elec_tags_container3/boton_tags_10	text	4		1	130	74	113	96	-1	0
9582	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_10/parexec1	project2/elec_tags_container3/boton_tags_10/parexec1			4		0	130	-50	128	66	-1	0
9583	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_10/panelexec1	project2/elec_tags_container3/boton_tags_10/panelexec1			4		0	310	-50	126	62	-1	0
9584	boton_tags_11	buttonCOMP			/project2/elec_tags_container3/boton_tags_11	project2/elec_tags_container3/boton_tags_11	/project2/elec_tags_container3	boton_tags_11	3		1	1505	-442	160	134	-1	5
9586	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_11/par1	project2/elec_tags_container3/boton_tags_11/par1			4		0	130	220	130	90	-1	0
9587	text	textCOMP			/project2/elec_tags_container3/boton_tags_11/text	project2/elec_tags_container3/boton_tags_11/text	/project2/elec_tags_container3/boton_tags_11	text	4		1	130	74	113	96	-1	0
9588	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_11/parexec1	project2/elec_tags_container3/boton_tags_11/parexec1			4		0	130	-50	128	66	-1	0
9589	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_11/panelexec1	project2/elec_tags_container3/boton_tags_11/panelexec1			4		0	310	-50	126	62	-1	0
9590	boton_tags_12	buttonCOMP			/project2/elec_tags_container3/boton_tags_12	project2/elec_tags_container3/boton_tags_12	/project2/elec_tags_container3	boton_tags_12	3		1	1755	-442	160	134	-1	5
9592	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_12/par1	project2/elec_tags_container3/boton_tags_12/par1			4		0	130	220	130	90	-1	0
9593	text	textCOMP			/project2/elec_tags_container3/boton_tags_12/text	project2/elec_tags_container3/boton_tags_12/text	/project2/elec_tags_container3/boton_tags_12	text	4		1	130	74	113	96	-1	0
9594	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_12/parexec1	project2/elec_tags_container3/boton_tags_12/parexec1			4		0	130	-50	128	66	-1	0
9595	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_12/panelexec1	project2/elec_tags_container3/boton_tags_12/panelexec1			4		0	310	-50	126	62	-1	0
9596	boton_tags_13	buttonCOMP			/project2/elec_tags_container3/boton_tags_13	project2/elec_tags_container3/boton_tags_13	/project2/elec_tags_container3	boton_tags_13	3		1	505	-667	160	134	-1	5
9598	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_13/par1	project2/elec_tags_container3/boton_tags_13/par1			4		0	130	220	130	90	-1	0
9599	text	textCOMP			/project2/elec_tags_container3/boton_tags_13/text	project2/elec_tags_container3/boton_tags_13/text	/project2/elec_tags_container3/boton_tags_13	text	4		1	130	74	113	96	-1	0
9600	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_13/parexec1	project2/elec_tags_container3/boton_tags_13/parexec1			4		0	130	-50	128	66	-1	0
9601	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_13/panelexec1	project2/elec_tags_container3/boton_tags_13/panelexec1			4		0	310	-50	126	62	-1	0
9602	boton_tags_14	buttonCOMP			/project2/elec_tags_container3/boton_tags_14	project2/elec_tags_container3/boton_tags_14	/project2/elec_tags_container3	boton_tags_14	3		1	755	-667	160	134	-1	5
9604	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_14/par1	project2/elec_tags_container3/boton_tags_14/par1			4		0	130	220	130	90	-1	0
9605	text	textCOMP			/project2/elec_tags_container3/boton_tags_14/text	project2/elec_tags_container3/boton_tags_14/text	/project2/elec_tags_container3/boton_tags_14	text	4		1	130	74	113	96	-1	0
9606	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_14/parexec1	project2/elec_tags_container3/boton_tags_14/parexec1			4		0	130	-50	128	66	-1	0
9607	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_14/panelexec1	project2/elec_tags_container3/boton_tags_14/panelexec1			4		0	310	-50	126	62	-1	0
9608	boton_tags_15	buttonCOMP			/project2/elec_tags_container3/boton_tags_15	project2/elec_tags_container3/boton_tags_15	/project2/elec_tags_container3	boton_tags_15	3		1	1005	-667	160	134	-1	5
9610	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_15/par1	project2/elec_tags_container3/boton_tags_15/par1			4		0	130	220	130	90	-1	0
9611	text	textCOMP			/project2/elec_tags_container3/boton_tags_15/text	project2/elec_tags_container3/boton_tags_15/text	/project2/elec_tags_container3/boton_tags_15	text	4		1	130	74	113	96	-1	0
9612	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_15/parexec1	project2/elec_tags_container3/boton_tags_15/parexec1			4		0	130	-50	128	66	-1	0
9613	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_15/panelexec1	project2/elec_tags_container3/boton_tags_15/panelexec1			4		0	310	-50	126	62	-1	0
9614	boton_tags_16	buttonCOMP			/project2/elec_tags_container3/boton_tags_16	project2/elec_tags_container3/boton_tags_16	/project2/elec_tags_container3	boton_tags_16	3		1	1255	-667	160	134	-1	5
9616	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_16/par1	project2/elec_tags_container3/boton_tags_16/par1			4		0	130	220	130	90	-1	0
9617	text	textCOMP			/project2/elec_tags_container3/boton_tags_16/text	project2/elec_tags_container3/boton_tags_16/text	/project2/elec_tags_container3/boton_tags_16	text	4		1	130	74	113	96	-1	0
9618	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_16/parexec1	project2/elec_tags_container3/boton_tags_16/parexec1			4		0	130	-50	128	66	-1	0
9619	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_16/panelexec1	project2/elec_tags_container3/boton_tags_16/panelexec1			4		0	310	-50	126	62	-1	0
9620	boton_tags_17	buttonCOMP			/project2/elec_tags_container3/boton_tags_17	project2/elec_tags_container3/boton_tags_17	/project2/elec_tags_container3	boton_tags_17	3		1	1505	-667	160	134	-1	5
9622	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_17/par1	project2/elec_tags_container3/boton_tags_17/par1			4		0	130	220	130	90	-1	0
9623	text	textCOMP			/project2/elec_tags_container3/boton_tags_17/text	project2/elec_tags_container3/boton_tags_17/text	/project2/elec_tags_container3/boton_tags_17	text	4		1	130	74	113	96	-1	0
9624	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_17/parexec1	project2/elec_tags_container3/boton_tags_17/parexec1			4		0	130	-50	128	66	-1	0
9625	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_17/panelexec1	project2/elec_tags_container3/boton_tags_17/panelexec1			4		0	310	-50	126	62	-1	0
9626	boton_tags_18	buttonCOMP			/project2/elec_tags_container3/boton_tags_18	project2/elec_tags_container3/boton_tags_18	/project2/elec_tags_container3	boton_tags_18	3		1	1755	-667	160	134	-1	5
9628	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_18/par1	project2/elec_tags_container3/boton_tags_18/par1			4		0	130	220	130	90	-1	0
9629	text	textCOMP			/project2/elec_tags_container3/boton_tags_18/text	project2/elec_tags_container3/boton_tags_18/text	/project2/elec_tags_container3/boton_tags_18	text	4		1	130	74	113	96	-1	0
9630	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_18/parexec1	project2/elec_tags_container3/boton_tags_18/parexec1			4		0	130	-50	128	66	-1	0
9631	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_18/panelexec1	project2/elec_tags_container3/boton_tags_18/panelexec1			4		0	310	-50	126	62	-1	0
9632	boton_tags_19	buttonCOMP			/project2/elec_tags_container3/boton_tags_19	project2/elec_tags_container3/boton_tags_19	/project2/elec_tags_container3	boton_tags_19	3		1	505	-892	160	134	-1	5
9634	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_19/par1	project2/elec_tags_container3/boton_tags_19/par1			4		0	130	220	130	90	-1	0
9635	text	textCOMP			/project2/elec_tags_container3/boton_tags_19/text	project2/elec_tags_container3/boton_tags_19/text	/project2/elec_tags_container3/boton_tags_19	text	4		1	130	74	113	96	-1	0
9636	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_19/parexec1	project2/elec_tags_container3/boton_tags_19/parexec1			4		0	130	-50	128	66	-1	0
9637	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_19/panelexec1	project2/elec_tags_container3/boton_tags_19/panelexec1			4		0	310	-50	126	62	-1	0
9638	boton_tags_20	buttonCOMP			/project2/elec_tags_container3/boton_tags_20	project2/elec_tags_container3/boton_tags_20	/project2/elec_tags_container3	boton_tags_20	3		1	755	-892	160	134	-1	5
9640	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_20/par1	project2/elec_tags_container3/boton_tags_20/par1			4		0	130	220	130	90	-1	0
9641	text	textCOMP			/project2/elec_tags_container3/boton_tags_20/text	project2/elec_tags_container3/boton_tags_20/text	/project2/elec_tags_container3/boton_tags_20	text	4		1	130	74	113	96	-1	0
9642	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_20/parexec1	project2/elec_tags_container3/boton_tags_20/parexec1			4		0	130	-50	128	66	-1	0
9643	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_20/panelexec1	project2/elec_tags_container3/boton_tags_20/panelexec1			4		0	310	-50	126	62	-1	0
9644	boton_tags_21	buttonCOMP			/project2/elec_tags_container3/boton_tags_21	project2/elec_tags_container3/boton_tags_21	/project2/elec_tags_container3	boton_tags_21	3		1	1005	-892	160	134	-1	5
9646	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_21/par1	project2/elec_tags_container3/boton_tags_21/par1			4		0	130	220	130	90	-1	0
9647	text	textCOMP			/project2/elec_tags_container3/boton_tags_21/text	project2/elec_tags_container3/boton_tags_21/text	/project2/elec_tags_container3/boton_tags_21	text	4		1	130	74	113	96	-1	0
9648	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_21/parexec1	project2/elec_tags_container3/boton_tags_21/parexec1			4		0	130	-50	128	66	-1	0
9649	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_21/panelexec1	project2/elec_tags_container3/boton_tags_21/panelexec1			4		0	310	-50	126	62	-1	0
9650	boton_tags_22	buttonCOMP			/project2/elec_tags_container3/boton_tags_22	project2/elec_tags_container3/boton_tags_22	/project2/elec_tags_container3	boton_tags_22	3		1	1255	-892	160	134	-1	5
9652	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_22/par1	project2/elec_tags_container3/boton_tags_22/par1			4		0	130	220	130	90	-1	0
9653	text	textCOMP			/project2/elec_tags_container3/boton_tags_22/text	project2/elec_tags_container3/boton_tags_22/text	/project2/elec_tags_container3/boton_tags_22	text	4		1	130	74	113	96	-1	0
9654	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_22/parexec1	project2/elec_tags_container3/boton_tags_22/parexec1			4		0	130	-50	128	66	-1	0
9655	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_22/panelexec1	project2/elec_tags_container3/boton_tags_22/panelexec1			4		0	310	-50	126	62	-1	0
9656	boton_tags_23	buttonCOMP			/project2/elec_tags_container3/boton_tags_23	project2/elec_tags_container3/boton_tags_23	/project2/elec_tags_container3	boton_tags_23	3		1	1505	-892	160	134	-1	5
9658	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_23/par1	project2/elec_tags_container3/boton_tags_23/par1			4		0	130	220	130	90	-1	0
9659	text	textCOMP			/project2/elec_tags_container3/boton_tags_23/text	project2/elec_tags_container3/boton_tags_23/text	/project2/elec_tags_container3/boton_tags_23	text	4		1	130	74	113	96	-1	0
9660	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_23/parexec1	project2/elec_tags_container3/boton_tags_23/parexec1			4		0	130	-50	128	66	-1	0
9661	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_23/panelexec1	project2/elec_tags_container3/boton_tags_23/panelexec1			4		0	310	-50	126	62	-1	0
9662	boton_tags_24	buttonCOMP			/project2/elec_tags_container3/boton_tags_24	project2/elec_tags_container3/boton_tags_24	/project2/elec_tags_container3	boton_tags_24	3		1	1755	-892	160	134	-1	5
9664	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_24/par1	project2/elec_tags_container3/boton_tags_24/par1			4		0	130	220	130	90	-1	0
9665	text	textCOMP			/project2/elec_tags_container3/boton_tags_24/text	project2/elec_tags_container3/boton_tags_24/text	/project2/elec_tags_container3/boton_tags_24	text	4		1	130	74	113	96	-1	0
9666	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_24/parexec1	project2/elec_tags_container3/boton_tags_24/parexec1			4		0	130	-50	128	66	-1	0
9667	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_24/panelexec1	project2/elec_tags_container3/boton_tags_24/panelexec1			4		0	310	-50	126	62	-1	0
9668	boton_tags_25	buttonCOMP			/project2/elec_tags_container3/boton_tags_25	project2/elec_tags_container3/boton_tags_25	/project2/elec_tags_container3	boton_tags_25	3		1	505	-1117	160	134	-1	5
9670	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_25/par1	project2/elec_tags_container3/boton_tags_25/par1			4		0	130	220	130	90	-1	0
9671	text	textCOMP			/project2/elec_tags_container3/boton_tags_25/text	project2/elec_tags_container3/boton_tags_25/text	/project2/elec_tags_container3/boton_tags_25	text	4		1	130	74	113	96	-1	0
9672	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_25/parexec1	project2/elec_tags_container3/boton_tags_25/parexec1			4		0	130	-50	128	66	-1	0
9673	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_25/panelexec1	project2/elec_tags_container3/boton_tags_25/panelexec1			4		0	310	-50	126	62	-1	0
9674	boton_tags_26	buttonCOMP			/project2/elec_tags_container3/boton_tags_26	project2/elec_tags_container3/boton_tags_26	/project2/elec_tags_container3	boton_tags_26	3		1	755	-1117	160	134	-1	5
9676	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_26/par1	project2/elec_tags_container3/boton_tags_26/par1			4		0	130	220	130	90	-1	0
9677	text	textCOMP			/project2/elec_tags_container3/boton_tags_26/text	project2/elec_tags_container3/boton_tags_26/text	/project2/elec_tags_container3/boton_tags_26	text	4		1	130	74	113	96	-1	0
9678	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_26/parexec1	project2/elec_tags_container3/boton_tags_26/parexec1			4		0	130	-50	128	66	-1	0
9679	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_26/panelexec1	project2/elec_tags_container3/boton_tags_26/panelexec1			4		0	310	-50	126	62	-1	0
9680	boton_tags_27	buttonCOMP			/project2/elec_tags_container3/boton_tags_27	project2/elec_tags_container3/boton_tags_27	/project2/elec_tags_container3	boton_tags_27	3		1	1005	-1117	160	134	-1	5
9682	par1	parameterCHOP			/project2/elec_tags_container3/boton_tags_27/par1	project2/elec_tags_container3/boton_tags_27/par1			4		0	130	220	130	90	-1	0
9683	text	textCOMP			/project2/elec_tags_container3/boton_tags_27/text	project2/elec_tags_container3/boton_tags_27/text	/project2/elec_tags_container3/boton_tags_27	text	4		1	130	74	113	96	-1	0
9684	parexec1	parameterexecuteDAT			/project2/elec_tags_container3/boton_tags_27/parexec1	project2/elec_tags_container3/boton_tags_27/parexec1			4		0	130	-50	128	66	-1	0
9685	panelexec1	panelexecuteDAT			/project2/elec_tags_container3/boton_tags_27/panelexec1	project2/elec_tags_container3/boton_tags_27/panelexec1			4		0	310	-50	126	62	-1	0
9686	boton_tags_28	buttonCOMP			/project2/elec_tags_container3/boton_tags_28	project2/elec_tags_container3/boton_tags_28	/project2/elec_tags_container3	boton_tags_28	3		1	1255	-1117	160	134	-1	5
